source,generic_drug_name,dosage_form,30_day_cost,Link
CostPlusDrugs,Eletriptan Hydrobromide (Generic for Relpax),Tablet,$31.11 ,https://costplusdrugs.com/medications/eletriptan-hydrobromide-40mg-tablet-relpax/
CostPlusDrugs,Emtricitabine (Generic for Emtriva),Capsule,$459.94 ,https://costplusdrugs.com/medications/emtricitabine-200mg-capsule-emtriva/
CostPlusDrugs,Emtricitabine‑Tenofovir DF (Generic for Truvada),Bottle of Tablets,$14.06 ,https://costplusdrugs.com/medications/emtricitabine-tenofovir-df-167-250mg-bottle-of-tablets-30-truvada/
CostPlusDrugs,Enalapril‑Hydrochlorothiazide (Generic for Vaseretic),Tablet,$10.13 ,https://costplusdrugs.com/medications/enalapril-hydrochlorothiazide-5-12_5mg-tablet-vaseretic/
CostPlusDrugs,Enalapril Maleate (Generic for Epaned),Bottle of Solution,$97.36 ,https://costplusdrugs.com/medications/enalapril-maleate-1mg-ml-bottle-of-solution-150-epaned/
CostPlusDrugs,Enalapril Maleate (Generic for Vasotec),Tablet,$5.69 ,https://costplusdrugs.com/medications/enalaprilmaleate-5mg-tablet/
CostPlusDrugs,Entacapone (Generic for Comtan),Tablet,$8.72 ,https://costplusdrugs.com/medications/entacapone-200mg-tablet-comtan/
CostPlusDrugs,Entecavir (Generic for Baraclude),Tablet,$28.39 ,https://costplusdrugs.com/medications/entecavir-1mg-tablet/
CostPlusDrugs,Epinastine HCl (Generic for Elestat),Solution Dropper,$97.52 ,https://costplusdrugs.com/medications/epinastine-hcl-0_05-solution-dropper-5-elestat/
CostPlusDrugs,Eplerenone (Generic for Inspra),Tablet,$10.58 ,https://costplusdrugs.com/medications/eplerenone-50mg-tablet/
CostPlusDrugs,Ergocalciferol (Generic for Drisdol),Capsule,$7.64 ,https://costplusdrugs.com/medications/Ergocalciferol-1_25mg-Capsule/
CostPlusDrugs,Erlotinib HCl (Generic for Tarceva),Tablet,$39.63 ,https://costplusdrugs.com/medications/erlotinib-hcl-25mg-bottle-of-tablets-30-tarceva/
CostPlusDrugs,Erythromycin (Generic for A/T/S),Bottle of Solution,$19.70 ,https://costplusdrugs.com/medications/erythromycin-2-bottle-of-solution-60-a-t-s/
CostPlusDrugs,Erythromycin (Generic for Ery),Jar of Pads,$105.40 ,https://costplusdrugs.com/medications/erythromycin-2-jar-of-pads-60-ery/
CostPlusDrugs,Erythromycin (Generic for Erygel),Tube of Gel,$21.70 ,https://costplusdrugs.com/medications/erythromycin-2-tube-of-gel-60-erygel/
CostPlusDrugs,Erythromycin (Generic for Ilotycin),Ointment,$15.64 ,https://costplusdrugs.com/medications/Erythromycin-5mg-Ointment/
CostPlusDrugs,Erythromycin Base (Generic for Ery‑Tab),Tablet,$35.48 ,https://costplusdrugs.com/medications/erythromycin-base-500mg-tablet-delayed-release-ery-tab/
CostPlusDrugs,Escitalopram Oxalate (Generic for Lexapro),Tablet,$6.25 ,https://costplusdrugs.com/medications/escitalopram-oxalate-5mg-5ml-bottle-of-solution-240-lexapro/
CostPlusDrugs,Esomeprazole Magnesium (Generic for Nexium),Capsule,$6.71 ,https://costplusdrugs.com/medications/esomeprazole-magnesium-40mg-suspension-packet-nexium/
CostPlusDrugs,Estradiol (Generic for Climara),Carton of Weekly Patches,$42.13 ,https://costplusdrugs.com/medications/estradiol-0_1mg-carton-of-weekly-patches-4-climara/
CostPlusDrugs,Estradiol (Generic for Divigel),Gel Packet,$43.92 ,https://costplusdrugs.com/medications/estradiol-1mg-g-gel-packet-divigel/
CostPlusDrugs,Estradiol / Norethrindrone Acetate (Generic for Activella),Blister Pack of 28 Tablets,$23.40 ,https://costplusdrugs.com/medications/estradiolnorethrindroneacetate-1mg0_5mg-blisterpack28pack/
CostPlusDrugs,Estradiol Oral Estrogen Tablet (Generic for Estrace),Tablet,$6.04 ,https://costplusdrugs.com/medications/Estradiol-2mg-Tablet/
CostPlusDrugs,Estradiol (Twice Weekly) (Generic for Minivelle),Box of 8 Patches,$47.83 ,https://costplusdrugs.com/medications/estradiol-(twice-weekly)-0_1-mg_24hr-patch-8-lyllana/
CostPlusDrugs,Estradiol Vaginal Estrogen Cream (Generic for Estrace),Cream,$13.21 ,https://costplusdrugs.com/medications/estradiol-0_01-tubeofcream42_5g/
CostPlusDrugs,Estradiol Vaginal Estrogen Tablet Insert (Generic for Vagifem),Vaginal Tablet,$113.81 ,https://costplusdrugs.com/medications/estradiol-10mcg-vaginaltablet8pack/
CostPlusDrugs,Estring (Estradiol),Ring,$554.36 ,https://costplusdrugs.com/medications/estring-2mg-1-ring/
CostPlusDrugs,Ethacrynic Acid (Generic for Edecrin),Tablet,$17.77 ,https://costplusdrugs.com/medications/ethacrynic-acid-25mg-tablet/
CostPlusDrugs,Ethambutol HCl (Generic for Myambutol),Tablet,$10.39 ,https://costplusdrugs.com/medications/ethambutol-hcl-400mg-tablet-myambutol/
CostPlusDrugs,Ethosuximide (Generic for Zarontin),Capsule,$9.48 ,https://costplusdrugs.com/medications/ethosuximide-250mg-5ml-bottle-of-solution-473-zarontin/
CostPlusDrugs,Ethynodiol Diacetate & Ethinyl Estradiol (Generic for Kelnor),Pack of Tablets,$11.52 ,https://costplusdrugs.com/medications/ethynodiol-diacetate-ethinyl-estradiol-1mg-50mcg-pack-of-tablets-28-kelnor/
CostPlusDrugs,Etodolac (Generic for Lodine),Capsule,$10.18 ,https://costplusdrugs.com/medications/etodolac-500mg-tablet/
CostPlusDrugs,Etodolac ER (Generic for Lodine XL),Tablet Extended Release,$17.16 ,https://costplusdrugs.com/medications/etodolac-er-600mg-tablet-extended-release-lodine-xl/
CostPlusDrugs,Etonogestrel‑Ethinyl Estradiol (Generic for EluRyng),Ring,$41.93 ,https://costplusdrugs.com/medications/etonogestrel-ethinyl-estradiol-0_12-0_015mg-ring-1-eluryng/
CostPlusDrugs,Etravirine (Generic for Intelence),Tablet,$171.64 ,https://costplusdrugs.com/medications/etravirine-200mg-tablet-intelence/
CostPlusDrugs,Euthyrox (Levothyroxine Sodium),Pack of 30 Tablets,$9.60 ,https://costplusdrugs.com/medications/euthyrox-88mcg-tablet-30/
CostPlusDrugs,Everolimus (Generic for Zortress),Tablet,$42.37 ,https://costplusdrugs.com/medications/everolimus-1mg-tablet-zortress/
CostPlusDrugs,Everolimus (Generic for Afinitor Disperz),Tablet,"$10,217.51 ",https://costplusdrugs.com/medications/everolimus-2mg-tablet-afinitor-disperz/
CostPlusDrugs,Everolimus (Generic for Afinitor),Tablet,$500.15 ,https://costplusdrugs.com/medications/everolimus-7_5mg-tablet-afinitor/
CostPlusDrugs,Exemestane (Generic for Aromasin),Tablet,$12.91 ,https://costplusdrugs.com/medications/exemestane-25mg-tablet-aromasin/
CostPlusDrugs,Ezetimibe (Generic for Zetia),Tablet,$6.50 ,https://costplusdrugs.com/medications/ezetimibe-10mg-tablet/
CostPlusDrugs,Ezetimibe‑Simvastatin (Generic for Vytorin),Tablet,$7.24 ,https://costplusdrugs.com/medications/ezetimibe-simvastatin-10-80mg-tablet-vytorin/
CostPlusDrugs,Famciclovir (Generic for Famvir),Tablet,$9.48 ,https://costplusdrugs.com/medications/famciclovir-500mg-tablet-famvir/
CostPlusDrugs,Famotidine (Generic for Pepcid),Tablet,$7.59 ,https://costplusdrugs.com/medications/famotidine-40mg_5ml-50ml-bottle-of-suspension/
CostPlusDrugs,Febuxostat (Generic for Uloric),Tablet,$8.15 ,https://costplusdrugs.com/medications/febuxostat-80mg-tablet/
CostPlusDrugs,Felbamate (Generic for Felbatol),Tablet,$26.22 ,https://costplusdrugs.com/medications/felbamate-600mg-5ml-bottle-of-suspension-237-felbatol/
CostPlusDrugs,Felodipine ER (Generic for Plendil),Tablet Extended Release,$8.29 ,https://costplusdrugs.com/medications/felodipine-er-5mg-tablet-extended-release-24hr-plendil/
CostPlusDrugs,Fenofibrate (Generic for Fenoglide),Tablet,$443.66 ,https://costplusdrugs.com/medications/fenofibrate-120mg-tablet-fenoglide/
CostPlusDrugs,"Fenofibrate (Generic for Antara, Lipofen, and other brands)",Capsule,$6.65 ,https://costplusdrugs.com/medications/fenofibrate-134mg-capsule/
CostPlusDrugs,"Fenofibrate (Generic for TriCor, Triglide, Fenoglide, and others)",Tablet,$8.43 ,https://costplusdrugs.com/medications/fenofibrate-54mg-tablet/
CostPlusDrugs,"Fenofibrate Micronized (Generic for Antara, Lipofen, and others)",Capsule,$26.47 ,https://costplusdrugs.com/medications/fenofibrate-micronized-130mg-capsule-antara-lipofen-and-other-brands/
CostPlusDrugs,Fesoterodine Fumarate ER (Generic for Toviaz),Extended Release Tablet,$14.08 ,https://costplusdrugs.com/medications/fesoterodine-fumarate-er-8mg-tablet/
CostPlusDrugs,Fexofenadine HCl (Generic for Allegra),Tablet,$9.75 ,https://costplusdrugs.com/medications/fexofenadinehcl-60mg-tablet/
CostPlusDrugs,Finasteride (Generic for Propecia),Tablet,$5.82 ,https://costplusdrugs.com/medications/finasteride-5mg-tablet/
CostPlusDrugs,Fingolimod HCl (Generic for Gilenya),Bottle of Capsules,$93.55 ,https://costplusdrugs.com/medications/fingolimod-hcl-0_5mg-bottle-of-30-capsules/
CostPlusDrugs,Flavoxate HCl (Generic for Urispas),Tablet,$16.49 ,https://costplusdrugs.com/medications/flavoxate-hcl-100mg-tablet-urispas/
CostPlusDrugs,Flecainide Acetate (Generic for Tambocor),Tablet,$8.07 ,https://costplusdrugs.com/medications/flecainide-acetate-50mg-tablet/
CostPlusDrugs,Fluconazole (Generic for Diflucan),Tablet,$11.00 ,https://costplusdrugs.com/medications/fluconazole-50mg-tablet/
CostPlusDrugs,Flucytosine (Generic for Ancobon),Capsule,$160.25 ,https://costplusdrugs.com/medications/flucytosine-500mg-capsule/
CostPlusDrugs,Fludrocortisone Acetate (Generic for Florinef),Tablet,$12.45 ,https://costplusdrugs.com/medications/fludrocortisoneacetate-0_1mg-tablet/
CostPlusDrugs,Flunisolide (Generic for Nasalide),Nasal Spray,$48.82 ,https://costplusdrugs.com/medications/flunisolide-25mcg-act-0_025-nasal-spray-25-nasalide/
CostPlusDrugs,Fluocinolone Acetonide (Generic for DermOtic),Ear Dropper,$16.49 ,https://costplusdrugs.com/medications/fluocinolone-acetonide-0_01-ear-dropper-20-dermotic/
CostPlusDrugs,Fluocinolone Acetonide (Generic for Synalar),Bottle of Solution,$14.99 ,https://costplusdrugs.com/medications/fluocinolone-acetonide-0_03-tube-of-ointment-60-synalar/
CostPlusDrugs,Fluocinolone Acetonide Body (Generic for Derma‑Smoothe/FS Body),Oil,$16.79 ,https://costplusdrugs.com/medications/fluocinolone-acetonide-body-0_01-oil-118_28ml/
CostPlusDrugs,Fluocinolone Acetonide Scalp (Generic for Derma‑Smoothe/FS Scalp),Bottle of Oil,$17.37 ,https://costplusdrugs.com/medications/fluocinolone-acetonide-scalp-0_01-bottle-of-oil-118_28-derma-smoothe-fs-scalp/
CostPlusDrugs,Fluocinonide (Generic for Lidex),Tube of Gel,$33.75 ,https://costplusdrugs.com/medications/fluocinonide-0_0005-solution/
CostPlusDrugs,Fluocinonide (Generic for Vanos),Tube of Cream,$10.19 ,https://costplusdrugs.com/medications/fluocinonide-0_10-tube-of-cream-30-vanos/
CostPlusDrugs,Fluocinonide Emulsified Base (Generic for Lidex‑E),Tube of Cream,$25.21 ,https://costplusdrugs.com/medications/fluocinonide-emulsified-base-0_05-tube-of-cream-30-lidex-e/
CostPlusDrugs,Fluorouracil (Generic for Efudex),Tube of Cream,$16.50 ,https://costplusdrugs.com/medications/fluorouracil-5-tube-of-cream-40-efudex/
CostPlusDrugs,Fluoxetine (Generic for Prozac),Capsule,$5.37 ,https://costplusdrugs.com/medications/fluoxetinehcl-20mg_5ml-milliliters/
CostPlusDrugs,Fluoxetine HCl (Generic for Prozac Weekly),Pack of Delayed Release Capsules,$113.68 ,https://costplusdrugs.com/medications/fluoxetine-hcl-90mg-pack-of-delayed-release-capsules-4-prozac-weekly/
CostPlusDrugs,Fluphenazine HCl (Generic for Prolixin),Tablet,$7.88 ,https://costplusdrugs.com/medications/fluphenazine-hcl-2_5mg-5ml-elixir-dropper-60-prolixin/
CostPlusDrugs,Fluphenazine HCl (Generic for Permitil),Tablet,$12.89 ,https://costplusdrugs.com/medications/fluphenazine-hcl-5mg-ml-concentrate-dropper-120-permitil/
CostPlusDrugs,Flurandrenolide (Generic for Cordran),Bottle of Lotion,$96.48 ,https://costplusdrugs.com/medications/flurandrenolide-0_05-bottle-of-lotion-120-cordran/
CostPlusDrugs,Flurbiprofen (Generic for Ansaid),Tablet,$14.79 ,https://costplusdrugs.com/medications/flurbiprofen-100mg-tablet-ansaid/
CostPlusDrugs,Flurbiprofen Sodium (Generic for Ocufen),Solution Dropper,$36.80 ,https://costplusdrugs.com/medications/flurbiprofen-sodium-0_03-solution-dropper-2_5-ocufen/
CostPlusDrugs,Fluticasone Propionate (Generic for Cutivate),Tube of Ointment,$11.82 ,https://costplusdrugs.com/medications/fluticasonepropionate-0_05-cream/
CostPlusDrugs,Fluticasone Propionate (Generic for Flonase),Solution,$11.56 ,https://costplusdrugs.com/medications/FluticasonePropionate-16_ml-Suspension/
CostPlusDrugs,Fluticasone‑Salmeterol (Generic for Advair Diskus),Aerosol Powder,$63.40 ,https://costplusdrugs.com/medications/Fluticasone-Salmeterol-250mcg50mcg-Tablet/
CostPlusDrugs,Fluticasone‑Salmeterol (Generic for Advair HFA),Aerosol Inhalation,$292.70 ,https://costplusdrugs.com/medications/fluticasone-salmeterol-45-21-mcg-act-aerosol-inhalation-12gm/
CostPlusDrugs,Fluvastatin Sodium (Generic for Lescol),Capsule,$76.86 ,https://costplusdrugs.com/medications/fluvastatin-sodium-40mg-capsule-lescol/
CostPlusDrugs,Fluvastatin Sodium ER (Generic for Lescol XL),Tablet Extended Release,$44.71 ,https://costplusdrugs.com/medications/fluvastatin-sodium-er-80mg-tablet-extended-release-lescol-xl/
CostPlusDrugs,Fluvoxamine Maleate (Generic for Luvox),Tablet,$10.18 ,https://costplusdrugs.com/medications/fluvoxamine-maleate-50mg-tablet/
CostPlusDrugs,Fluvoxamine Maleate ER (Generic for Luvox CR),Capsule Extended Release,$128.05 ,https://costplusdrugs.com/medications/fluvoxamine-maleate-er-150mg-capsule-extended-release-luvox-cr/
CostPlusDrugs,Folic Acid (Generic for Folic Acid),Tablet,$5.38 ,https://costplusdrugs.com/medications/FolicAcid-1mg-Tablet/
CostPlusDrugs,Formoterol Fumarate (Generic for Perforomist),Carton of Solution Vials,$109.64 ,https://costplusdrugs.com/medications/formoterol-fumarate-20mcg-2ml-carton-of-solution-vials-2-perforomist/
CostPlusDrugs,Fosamprenavir Calcium (Generic for Lexiva),Tablet,$163.88 ,https://costplusdrugs.com/medications/fosamprenavir-calcium-700mg-tablet-lexiva/
CostPlusDrugs,Fosfomycin Tromethamine (Generic for Monurol),Packet,$28.98 ,https://costplusdrugs.com/medications/fosfomycin-tromethamine-3gm-packet-1-monurol/
CostPlusDrugs,Fosinopril Sodium (Generic for Monopril),Tablet,$7.84 ,https://costplusdrugs.com/medications/fosinopril-sodium-40mg-tablet-monopril/
CostPlusDrugs,Fosinopril Sodium – HCTZ (Generic for Monopril HCT),Tablet,$9.83 ,https://costplusdrugs.com/medications/fosinopril-sodium-hctz-20-12_5mg-tablet-monopril-hct/
CostPlusDrugs,Frovatriptan Succinate (Generic for Frova),Tablet,$46.59 ,https://costplusdrugs.com/medications/frovatriptan-succinate-2_5mg-tablet-frova/
CostPlusDrugs,Furosemide (Generic for Lasix),Tablet,$5.58 ,https://costplusdrugs.com/medications/furosemide-80mg-tablet/
CostPlusDrugs,Galantamine Hydrobromide (Generic for Reminyl),Bottle of Solution,$387.95 ,https://costplusdrugs.com/medications/galantamine-hydrobromide-4mg-ml-bottle-of-solution-100-reminyl/
CostPlusDrugs,Galantamine Hydrobromide (Generic for Razadyne),Tablet,$11.62 ,https://costplusdrugs.com/medications/galantamine-hydrobromide-8mg-tablet-razadyne/
CostPlusDrugs,Galantamine Hydrobromide ER (Generic for Razadyne ER),Capsule Extended Release,$23.77 ,https://costplusdrugs.com/medications/galantamine-hydrobromide-er-8mg-capsule-extended-release-razadyne-er/
CostPlusDrugs,Gatifloxacin (Generic for Zymaxid),Solution Dropper,$19.11 ,https://costplusdrugs.com/medications/gatifloxacin-0_50-solution-dropper-2_5-zymaxid/
CostPlusDrugs,GaviLyte‑C (PEG 3350‑KCl‑Na Bicarb‑NaCl‑Na Sulfate),Bottle of Solution Reconstituted,$26.09 ,https://costplusdrugs.com/medications/peg-3350-kcl-na-bicarb-nacl-na-sulfate-240gm-bottle-of-solution-reconstituted-4000-gavilyte-c/
CostPlusDrugs,Gefitinib (Generic for Iressa),Bottle of Tablets,"$1,183.58 ",https://costplusdrugs.com/medications/gefitinib-250mg-bottle-of-tablets-30-iressa/
CostPlusDrugs,Gemfibrozil (Generic for Lopid),Tablet,$7.77 ,https://costplusdrugs.com/medications/Gemfibrozil-600mg-Tablet/
CostPlusDrugs,Gentamicin Sulfate (Generic for Garamycin),Tube of Cream,$13.88 ,https://costplusdrugs.com/medications/gentamicin-sulfate-0_3-ophthalmic-solution-5ml/
CostPlusDrugs,Glatopa (Glatiramer Acetate) (Generic for Copaxone),Solution Prefilled Syringe,"$1,148.08 ",https://costplusdrugs.com/medications/glatopa-glatiramer-acetate-40mg-ml-copaxone/
CostPlusDrugs,Glimepiride (Generic for Amaryl),Tablet,$5.34 ,https://costplusdrugs.com/medications/glimepiride-4mg-tablet/
CostPlusDrugs,Glipizide (Generic for Glucotrol),Tablet,$6.23 ,https://costplusdrugs.com/medications/glipizide-5mg-tablet/
CostPlusDrugs,Glipizide Extended Release (Generic for Glucotrol XL),Extended Release Tablet,$8.01 ,https://costplusdrugs.com/medications/glipizide-extended-release-er-5mg-tablet/
CostPlusDrugs,Glipizide‑Metformin HCl (Generic for Metaglip),Tablet,$9.27 ,https://costplusdrugs.com/medications/glipizide-metformin-hcl-5-500mg-tablet-metaglip/
CostPlusDrugs,Glyburide (Generic for Glyburide),Tablet,$5.80 ,https://costplusdrugs.com/medications/glyburide-5mg-tablet/
CostPlusDrugs,Glyburide‑Metformin (Generic for Glucovance),Tablet,$11.01 ,https://costplusdrugs.com/medications/glyburide-metformin-5mg-500mg-tablet/
CostPlusDrugs,Glyburide Micronized (Generic for Glynase),Tablet,$9.75 ,https://costplusdrugs.com/medications/glyburide-micronized-6mg-tablet-glynase/
CostPlusDrugs,Glycopyrrolate (Generic for Cuvposa),Bottle of Solution,$54.45 ,https://costplusdrugs.com/medications/glycopyrrolate-1mg-5ml-bottle-of-solution-473-cuvposa/
CostPlusDrugs,Glycopyrrolate (Generic for Robinul),Tablet,$7.39 ,https://costplusdrugs.com/medications/glycopyrrolate-2mg-tablet/
CostPlusDrugs,Granisetron HCl (Generic for Kytril),Tablet,$25.87 ,https://costplusdrugs.com/medications/granisetron-hcl-1mg-tablet/
CostPlusDrugs,Griseofulvin Microsize (Generic for Grifulvin V),Bottle of Suspension,$29.32 ,https://costplusdrugs.com/medications/griseofulvin-microsize-125mg-5ml-bottle-of-suspension-120-grifulvin-v/
CostPlusDrugs,Griseofulvin Microsize (Generic for Fulvicin U/F),Tablet,$229.25 ,https://costplusdrugs.com/medications/griseofulvin-microsize-500mg-tablet-fulvicin-u-f/
CostPlusDrugs,Griseofulvin Ultramicrosize (Generic for Gris‑PEG),Tablet,$72.23 ,https://costplusdrugs.com/medications/griseofulvin-ultramicrosize-250mg-tablet-gris-peg/
CostPlusDrugs,Guaifenesin (Generic for Bidex),Tablet,$6.43 ,https://costplusdrugs.com/medications/guaifenesin-400mg-tablet-bidex/
CostPlusDrugs,Guaifenesin ER (Generic for Guaifenex LA),Tablet Extended Release 12HR,$11.44 ,https://costplusdrugs.com/medications/guaifenesin-er-600mg-tablet-extended-release-12hr-guaifenex-la/
CostPlusDrugs,Guanfacine HCl (Generic for Tenex),Tablet,$6.71 ,https://costplusdrugs.com/medications/guanfacine-hcl-2mg-tablet-tenex/
CostPlusDrugs,Guanfacine HCl ER (Generic for Intuniv),Extended Release Tablet,$7.14 ,https://costplusdrugs.com/medications/GuanfacineHClER-4mg-Tablet/
CostPlusDrugs,Hadlima (adalimumab‑bwwd),Box of 2 Prefilled Syringes,"$1,196.76 ",https://costplusdrugs.com/medications/hadlima-adalimumab-bwwd-40mg-0_8ml-box-of-2-prefilled-syringes-1_6/
CostPlusDrugs,Hadlima PushTouch (adalimumab‑bwwd),Box of 2 Auto‑injectors,"$1,196.76 ",https://costplusdrugs.com/medications/hadlima-pushtouch-adalimumab-bwwd-40mg-0_8ml-box-of-2-auto-injectors-1_6/
CostPlusDrugs,Halobetasol Propionate (Generic for Ultravate),Cream,$26.67 ,https://costplusdrugs.com/medications/halobetasol-propionate-0_0005-ointment/
CostPlusDrugs,Haloperidol (Generic for Haldol),Tablet,$10.77 ,https://costplusdrugs.com/medications/haloperidol-lactate-2mg-ml-concentrate-dropper-15-haldol/
CostPlusDrugs,Hydralazine (Generic for Apresoline),Tablet,$6.72 ,https://costplusdrugs.com/medications/hydralazine-50mg-tablet/
CostPlusDrugs,Hydrochlorothiazide (Generic for Microzide),Capsule,$5.68 ,https://costplusdrugs.com/medications/hydrochlorothiazide-50mg-tablet/
CostPlusDrugs,Hydrocortisone (Generic for Preparation H),Cream,$6.55 ,https://costplusdrugs.com/medications/hydrocortisone-0_01-cream/
CostPlusDrugs,Hydrocortisone (Generic for Cortenema),Enema,$18.61 ,https://costplusdrugs.com/medications/hydrocortisone-100mg-60ml-enema-60-cortenema/
CostPlusDrugs,Hydrocortisone (Generic for Cortizone‑10),Tube of Ointment,$10.46 ,https://costplusdrugs.com/medications/hydrocortisone-1-tube-of-ointment-28_35-cortizone-10/
CostPlusDrugs,Hydrocortisone (Generic for Hytone),Cream,$7.74 ,https://costplusdrugs.com/medications/hydrocortisone-2_50-bottle-of-lotion-118-hytone/
CostPlusDrugs,Hydrocortisone (Generic for Cortef),Tablet,$8.97 ,https://costplusdrugs.com/medications/hydrocortisone-5mg-tablet-cortef/
CostPlusDrugs,Hydrocortisone Ace‑Pramoxine (Generic for Analpram‑HC),Tube of Cream,$161.04 ,https://costplusdrugs.com/medications/hydrocortisone-ace-pramoxine-1-1-tube-of-cream-30-analpram-hc/
CostPlusDrugs,Hydrocortisone‑Acetic Acid (Generic for Acetasol HC),Solution Dropper,$83.63 ,https://costplusdrugs.com/medications/hydrocortisone-acetic-acid-1-2-solution-dropper-10-acetasol-hc/
CostPlusDrugs,Hydrocortisone Butyrate (Generic for Locoid),Tube of Ointment,$34.14 ,https://costplusdrugs.com/medications/hydrocortisone-butyrate-0_10-tube-of-ointment-15-locoid/
CostPlusDrugs,Hydrocortisone Butyrate Lipid (Generic for Locoid Lipocream),Tube of Cream,$40.19 ,https://costplusdrugs.com/medications/hydrocortisone-butyr-lipo-base-0_10-tube-of-cream-45-locoid-lipocream/
CostPlusDrugs,Hydrocortisone Perianal (Generic for Anusol‑HC),Suppository,$32.14 ,https://costplusdrugs.com/medications/HydrocortisonePerianal-0_025-Cream/
CostPlusDrugs,Hydrocortisone (Perianal) (Generic for Procto‑Pak),Tube of Cream,$16.53 ,https://costplusdrugs.com/medications/hydrocortisone-perianal-1-tube-of-cream-28_4-procto-pak/
CostPlusDrugs,Hydrocortisone Valerate (Generic for Westcort),Tube of Ointment,$69.81 ,https://costplusdrugs.com/medications/hydrocortisone-valerate-0_002-cream/
CostPlusDrugs,Hydroxychloroquine Sulfate (Generic for Plaquenil),Tablet,$7.22 ,https://costplusdrugs.com/medications/hydroxychloroquine-sulfate-400mg-tablet/
CostPlusDrugs,Hydroxyurea (Generic for Hydrea),Capsule,$9.90 ,https://costplusdrugs.com/medications/hydroxyurea-500mg-capsule-hydrea/
CostPlusDrugs,Hydroxyzine HCl (Generic for Atarax),Tablet,$5.59 ,https://costplusdrugs.com/medications/HydroxyzineHCL-50mg-Tablet/
CostPlusDrugs,Hydroxyzine Pamoate (Generic for Vistaril),Capsule,$7.05 ,https://costplusdrugs.com/medications/hydroxyzinepamoate-50mg-capsule/
CostPlusDrugs,Hyoscyamine Sulfate (Generic for NuLev),Tablet Disintegrating,$9.93 ,https://costplusdrugs.com/medications/hyoscyamine-sulfate-0_125mg-tablet-disintegrating-nulev/
CostPlusDrugs,Hyoscyamine Sulfate (Generic for Levsin),Tablet,$7.80 ,https://costplusdrugs.com/medications/hyoscyamine-sulfate-0_125mg-tablet-levsin/
CostPlusDrugs,Hyoscyamine Sulfate (Generic for Levsin/SL),Tablet Sublingual,$8.83 ,https://costplusdrugs.com/medications/hyoscyamine-sulfate-0_125mg-tablet-sublingual-levsin-sl/
CostPlusDrugs,Ibandronate Sodium (Generic for Boniva),Tablet Dose Pack,$10.29 ,https://costplusdrugs.com/medications/ibandronate-sodium-150mg-tablet-dose-pack-3-boniva/
CostPlusDrugs,"Ibuprofen (Generic for Advil, Motrin)",Tablet,$5.63 ,https://costplusdrugs.com/medications/Ibuprofen-800mg-Tablet/
CostPlusDrugs,Ibuprofen‑Famotidine (Generic for Duexis),Tablet,$24.55 ,https://costplusdrugs.com/medications/ibuprofen-famotidine-800-26_6mg-tablet-duexis/
CostPlusDrugs,Icosapent Ethyl (Generic for Vascepa),Capsule,$13.62 ,https://costplusdrugs.com/medications/icosapent-ethyl-1g-capsule/
CostPlusDrugs,Imatinib (Generic for Gleevec),Tablet,$13.18 ,https://costplusdrugs.com/medications/imatinib-400mg-tablet/
CostPlusDrugs,Imipramine HCl (Generic for Tofranil),Tablet,$5.84 ,https://costplusdrugs.com/medications/imipramine-hcl-50mg-tablet/
CostPlusDrugs,Imipramine Pamoate (Generic for Tofranil‑PM),Capsule,$75.44 ,https://costplusdrugs.com/medications/imipramine-pamoate-75mg-capsule-tofranil-pm/
CostPlusDrugs,Imiquimod (Generic for Aldara),Cream,$20.81 ,https://costplusdrugs.com/medications/imiquimod-5-cream/
CostPlusDrugs,Imiquimod Pump (Generic for Zyclara),Cream Pump,$372.82 ,https://costplusdrugs.com/medications/imiquimod-pump-3_75-cream-pump-7_5-zyclara/
CostPlusDrugs,Indapamide (Generic for Lozol),Tablet,$6.55 ,https://costplusdrugs.com/medications/indapamide-2_5mg-tablet-lozol/
CostPlusDrugs,Indomethacin (Generic for Indocin),Capsule,$7.44 ,https://costplusdrugs.com/medications/indomethacin-50mg-capsule/
CostPlusDrugs,Indomethacin Extended Release (ER) (Generic for Indocin SR),Extended Release Capsule,$7.42 ,https://costplusdrugs.com/medications/indomethacin-extended-release-er-75mg-capsule/
CostPlusDrugs,Invokamet (Canagliflozin‑Metformin HCl),Bottle of Tablets,$245.92 ,https://costplusdrugs.com/medications/invokamet-50-500mg-tablet/
CostPlusDrugs,Invokamet XR (Canagliflozin‑Metformin HCl),Bottle of Extended Release Tablets,$245.92 ,https://costplusdrugs.com/medications/invokamet-xr-50-500mg-tablet-extended-release-24-hr/
CostPlusDrugs,Invokana (Canagliflozin),Bottle of Tablets,$535.02 ,https://costplusdrugs.com/medications/invokana-300mg-tablet-90/
CostPlusDrugs,Ipratropium‑Albuterol (Generic for DuoNeb),Pack of 60 Vials of Solution,$31.33 ,https://costplusdrugs.com/medications/ipratropium-albuterol-0_5-2_5mg_solution-30-x-3ml/
CostPlusDrugs,Ipratropium Bromide (Generic for Atrovent),Nasal Spray 15 mL,$16.89 ,https://costplusdrugs.com/medications/ipratropium-bromide-0_06-solution-15ml/
CostPlusDrugs,Irbesartan (Generic for Avapro),Tablet,$8.59 ,https://costplusdrugs.com/medications/irbesartan-75mg-tablet/
